date,country_name,price_type,market_name,commodity_name,currency,measure_unit_label,Price,Exchange_Rate,Price_INR,DATE
2022-01-06 00:00:00,Turkiye,RETAIL,National Average,Tomatoes,TRY,Kg,11.52,2.1,24.19,2022-06-01 00:00:00
2022-01-05 00:00:00,Turkiye,RETAIL,National Average,Tomatoes,TRY,Kg,17.13,2.1,35.97,2022-05-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,4.7,24.5,115.15,2026-05-01 00:00:00
2026-01-03 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,7.78,24.5,190.61,2026-03-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,6.1,24.5,149.45,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,5.03,24.5,123.24,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,5.98,24.5,146.51,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,8.03,24.5,196.74,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,9,24.5,220.5,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,3.15,24.5,77.18,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,2.1,24.5,51.45,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,2.32,24.5,56.84,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,3.53,24.5,86.48,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,4.83,24.5,118.34,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,6.34,24.5,155.33,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,5.85,24.5,143.32,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,5.58,24.5,136.71,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,Ahal,Tomatoes,TMT,Kg,6.48,24.5,158.76,2025-01-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,4.9,24.5,120.05,2026-05-01 00:00:00
2026-01-04 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,6.88,24.5,168.56,2026-04-01 00:00:00
2026-01-03 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,7.24,24.5,177.38,2026-03-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,5.85,24.5,143.32,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,5.38,24.5,131.81,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,6.3,24.5,154.35,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,7.78,24.5,190.61,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,8.56,24.5,209.72,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,3.2,24.5,78.4,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,2.15,24.5,52.68,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,2.52,24.5,61.74,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,3.4,24.5,83.3,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,4.58,24.5,112.21,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,5.9,24.5,144.55,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,6,24.5,147,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,5.65,24.5,138.43,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,Ashgabat,Tomatoes,TMT,Kg,6.18,24.5,151.41,2025-01-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,4.88,24.5,119.56,2026-05-01 00:00:00
2026-01-04 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,6.95,24.5,170.28,2026-04-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,7.33,24.5,179.58,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,5.83,24.5,142.84,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,6.1,24.5,149.45,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,8.28,24.5,202.86,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,8.86,24.5,217.07,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,3.05,24.5,74.72,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,2.08,24.5,50.96,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,2.42,24.5,59.29,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,3.68,24.5,90.16,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,5.23,24.5,128.14,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,6.2,24.5,151.9,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,6.2,24.5,151.9,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,5.93,24.5,145.28,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,Balkan,Tomatoes,TMT,Kg,6.76,24.5,165.62,2025-01-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,4.93,24.5,120.78,2026-05-01 00:00:00
2026-01-03 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,7.92,24.5,194.04,2026-03-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,6.73,24.5,164.89,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,5.55,24.5,135.98,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,6.18,24.5,151.41,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,8.33,24.5,204.08,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,8.8,24.5,215.6,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,2.48,24.5,60.76,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,1.85,24.5,45.32,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,3.38,24.5,82.81,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,3.6,24.5,88.2,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,5.33,24.5,130.58,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,6.2,24.5,151.9,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,6.05,24.5,148.22,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,5.8,24.5,142.1,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,Dashoguz,Tomatoes,TMT,Kg,6.92,24.5,169.54,2025-01-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,5,24.5,122.5,2026-05-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,7.83,24.5,191.84,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,5.65,24.5,138.43,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,6.28,24.5,153.86,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,8.35,24.5,204.58,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,9.06,24.5,221.97,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,3.27,24.5,80.11,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,2.23,24.5,54.64,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,2.6,24.5,63.7,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,3.65,24.5,89.42,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,5.35,24.5,131.07,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,6,24.5,147,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,6,24.5,147,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,5.63,24.5,137.94,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,Lebap,Tomatoes,TMT,Kg,6.64,24.5,162.68,2025-01-01 00:00:00
2026-01-05 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,4.89,24.5,119.8,2026-05-01 00:00:00
2026-01-04 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.87,24.5,168.32,2026-04-01 00:00:00
2026-01-03 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,7.04,24.5,172.48,2026-03-01 00:00:00
2026-01-02 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.62,24.5,162.19,2026-02-01 00:00:00
2026-01-01 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,5.45,24.5,133.52,2026-01-01 00:00:00
2025-01-12 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.17,24.5,151.16,2025-12-01 00:00:00
2025-01-11 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,8.1,24.5,198.45,2025-11-01 00:00:00
2025-01-10 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,8.91,24.5,218.3,2025-10-01 00:00:00
2025-01-09 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,3.02,24.5,73.99,2025-09-01 00:00:00
2025-01-08 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,2.09,24.5,51.2,2025-08-01 00:00:00
2025-01-07 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,2.46,24.5,60.27,2025-07-01 00:00:00
2025-01-06 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,3.57,24.5,87.46,2025-06-01 00:00:00
2025-01-05 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,5.06,24.5,123.97,2025-05-01 00:00:00
2025-01-04 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.17,24.5,151.16,2025-04-01 00:00:00
2025-01-03 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.05,24.5,148.22,2025-03-01 00:00:00
2025-01-02 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,5.75,24.5,140.88,2025-02-01 00:00:00
2025-01-01 00:00:00,Turkmenistan,RETAIL,National Average,Tomatoes,TMT,Kg,6.57,24.5,160.96,2025-01-01 00:00:00
2026-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,16250.3,0.0067,108.88,2026-05-01 00:00:00
2026-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,25350.8,0.0067,169.85,2026-04-01 00:00:00
2026-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,28268.2,0.0067,189.4,2026-03-01 00:00:00
2026-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,25653.4,0.0067,171.88,2026-02-01 00:00:00
2026-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,23570.5,0.0067,157.92,2026-01-01 00:00:00
2025-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,22637.8,0.0067,151.67,2025-12-01 00:00:00
2025-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,15564.2,0.0067,104.28,2025-11-01 00:00:00
2025-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,8849.2,0.0067,59.29,2025-10-01 00:00:00
2025-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5312.9,0.0067,35.6,2025-09-01 00:00:00
2025-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4196.6,0.0067,28.12,2025-08-01 00:00:00
2025-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5035.5,0.0067,33.74,2025-07-01 00:00:00
2025-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,10557.1,0.0067,70.73,2025-06-01 00:00:00
2025-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,17576.8,0.0067,117.76,2025-05-01 00:00:00
2025-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,28827.4,0.0067,193.14,2025-04-01 00:00:00
2025-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,31168.7,0.0067,208.83,2025-03-01 00:00:00
2025-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,22672.4,0.0067,151.91,2025-02-01 00:00:00
2025-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,20849.7,0.0067,139.69,2025-01-01 00:00:00
2024-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,19128.8,0.0067,128.16,2024-12-01 00:00:00
2024-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14057,0.0067,94.18,2024-11-01 00:00:00
2024-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,6476,0.0067,43.39,2024-10-01 00:00:00
2024-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4917.8,0.0067,32.95,2024-09-01 00:00:00
2024-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4213.2,0.0067,28.23,2024-08-01 00:00:00
2024-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4441.5,0.0067,29.76,2024-07-01 00:00:00
2024-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,9376.9,0.0067,62.83,2024-06-01 00:00:00
2024-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,18771,0.0067,125.77,2024-05-01 00:00:00
2024-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,27084.9,0.0067,181.47,2024-04-01 00:00:00
2024-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,26807.6,0.0067,179.61,2024-03-01 00:00:00
2024-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,27028.14,0.0067,181.09,2024-02-01 00:00:00
2024-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,27706.11,0.0067,185.63,2024-01-01 00:00:00
2023-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,23104.28,0.0067,154.8,2023-12-01 00:00:00
2023-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,12874.2,0.0067,86.26,2023-11-01 00:00:00
2023-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5609.48,0.0067,37.58,2023-10-01 00:00:00
2023-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3817.42,0.0067,25.58,2023-09-01 00:00:00
2023-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3741.25,0.0067,25.07,2023-08-01 00:00:00
2023-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4158.32,0.0067,27.86,2023-07-01 00:00:00
2023-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5641.27,0.0067,37.8,2023-06-01 00:00:00
2023-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14359.79,0.0067,96.21,2023-05-01 00:00:00
2023-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,30590.52,0.0067,204.96,2023-04-01 00:00:00
2023-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,24733.19,0.0067,165.71,2023-03-01 00:00:00
2023-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,19174.59,0.0067,128.47,2023-02-01 00:00:00
2023-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,18000.17,0.0067,120.6,2023-01-01 00:00:00
2022-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,13581.77,0.0067,91,2022-12-01 00:00:00
2022-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,10570.53,0.0067,70.82,2022-11-01 00:00:00
2022-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,7357.61,0.0067,49.3,2022-10-01 00:00:00
2022-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,6158.37,0.0067,41.26,2022-09-01 00:00:00
2022-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4411.01,0.0067,29.55,2022-08-01 00:00:00
2022-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3665.78,0.0067,24.56,2022-07-01 00:00:00
2022-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,7112.96,0.0067,47.66,2022-06-01 00:00:00
2022-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,12211.07,0.0067,81.81,2022-05-01 00:00:00
2022-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,16188.92,0.0067,108.47,2022-04-01 00:00:00
2022-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,16234.41,0.0067,108.77,2022-03-01 00:00:00
2022-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14432.99,0.0067,96.7,2022-02-01 00:00:00
2022-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,13886.56,0.0067,93.04,2022-01-01 00:00:00
2021-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,11297.31,0.0067,75.69,2021-12-01 00:00:00
2021-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,8961.83,0.0067,60.04,2021-11-01 00:00:00
2021-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5485.83,0.0067,36.76,2021-10-01 00:00:00
2021-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3853.8,0.0067,25.82,2021-09-01 00:00:00
2021-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3197.73,0.0067,21.42,2021-08-01 00:00:00
2021-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3123.65,0.0067,20.93,2021-07-01 00:00:00
2021-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,5089.44,0.0067,34.1,2021-06-01 00:00:00
2021-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,9337.19,0.0067,62.56,2021-05-01 00:00:00
2021-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14256.36,0.0067,95.52,2021-04-01 00:00:00
2021-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14561.97,0.0067,97.57,2021-03-01 00:00:00
2021-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,10916.05,0.0067,73.14,2021-02-01 00:00:00
2021-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,10322.79,0.0067,69.16,2021-01-01 00:00:00
2020-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,8729.6,0.0067,58.49,2020-12-01 00:00:00
2020-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,6841,0.0067,45.83,2020-11-01 00:00:00
2020-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3817.43,0.0067,25.58,2020-10-01 00:00:00
2020-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,2144.23,0.0067,14.37,2020-09-01 00:00:00
2020-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,2533.49,0.0067,16.97,2020-08-01 00:00:00
2020-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3083.33,0.0067,20.66,2020-07-01 00:00:00
2020-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3754.7,0.0067,25.16,2020-06-01 00:00:00
2020-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,7565.37,0.0067,50.69,2020-05-01 00:00:00
2020-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,11569.55,0.0067,77.52,2020-04-01 00:00:00
2020-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14663.49,0.0067,98.25,2020-03-01 00:00:00
2020-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,13145.77,0.0067,88.08,2020-02-01 00:00:00
2020-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,11878.59,0.0067,79.59,2020-01-01 00:00:00
2019-01-12 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,9113.15,0.0067,61.06,2019-12-01 00:00:00
2019-01-11 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,6225.82,0.0067,41.71,2019-11-01 00:00:00
2019-01-10 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4988.14,0.0067,33.42,2019-10-01 00:00:00
2019-01-09 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3723.72,0.0067,24.95,2019-09-01 00:00:00
2019-01-08 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,2603.38,0.0067,17.44,2019-08-01 00:00:00
2019-01-07 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,3103.59,0.0067,20.79,2019-07-01 00:00:00
2019-01-06 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,4292.2,0.0067,28.76,2019-06-01 00:00:00
2019-01-05 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,9658.12,0.0067,64.71,2019-05-01 00:00:00
2019-01-04 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,14084.05,0.0067,94.36,2019-04-01 00:00:00
2019-01-03 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,13644.4,0.0067,91.42,2019-03-01 00:00:00
2019-01-02 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,11409.44,0.0067,76.44,2019-02-01 00:00:00
2019-01-01 00:00:00,Uzebkistan,RETAIL,National Average,Tomatoes,UZS,Kg,9150.27,0.0067,61.31,2019-01-01 00:00:00
2026-01-05 00:00:00,Uzebkistan,RETAIL,Tashkent,Tomatoes,UZS,Kg,17804,0.0067,119.29,2026-05-01 00:00:00
2026-01-04 00:00:00,Uzebkistan,RETAIL,Tashkent,Tomatoes,UZS,Kg,27305,0.0067,182.94,2026-04-01 00:00:00
2026-01-03 00:00:00,Uzebkistan,RETAIL,Tashkent,Tomatoes,UZS,Kg,29877,0.0067,200.18,2026-03-01 00:00:00
2026-01-02 00:00:00,Uzebkistan,RETAIL,Tashkent,Tomatoes,UZS,Kg,27316,0.0067,183.02,2026-02-01 00:00:00
